,State,DC Fast Charge,Level 1,Level 2,EV Network
14948,MA,,,2.0,ChargePoint Network
14949,NC,,,1.0,ChargePoint Network
14950,LA,,,2.0,ChargePoint Network
14951,NC,,,2.0,ChargePoint Network
14952,NY,,,2.0,ChargePoint Network
14953,IA,,,1.0,ChargePoint Network
14954,CA,,,1.0,ChargePoint Network
14955,CA,,,4.0,ChargePoint Network
14956,CA,,,4.0,ChargePoint Network
14957,CA,,,1.0,ChargePoint Network
14958,CA,,,2.0,ChargePoint Network
14959,CA,,,2.0,ChargePoint Network
14960,UT,,,8.0,ChargePoint Network
14961,NC,,,2.0,ChargePoint Network
14962,CA,,,7.0,ChargePoint Network
14963,CA,,,13.0,ChargePoint Network
14964,CO,,,2.0,ChargePoint Network
14965,CA,,,5.0,ChargePoint Network
14966,CA,,,2.0,ChargePoint Network
14967,CO,,,2.0,ChargePoint Network
14968,CO,,,2.0,ChargePoint Network
14969,NY,,,2.0,ChargePoint Network
14970,CA,,,2.0,ChargePoint Network
14971,CA,,,2.0,ChargePoint Network
14972,NC,,,2.0,ChargePoint Network
14973,FL,,,1.0,ChargePoint Network
14974,FL,,,6.0,ChargePoint Network
14975,AZ,,,1.0,ChargePoint Network
14976,CA,,,9.0,ChargePoint Network
14977,CA,,,2.0,ChargePoint Network
14978,CA,,,22.0,ChargePoint Network
14979,CA,,,4.0,ChargePoint Network
14980,CA,,,2.0,ChargePoint Network
14981,NC,,,2.0,ChargePoint Network
14982,NC,,,2.0,ChargePoint Network
14983,AZ,,,2.0,ChargePoint Network
14984,NV,,,2.0,ChargePoint Network
14985,CA,,,4.0,ChargePoint Network
14986,CA,,,2.0,ChargePoint Network
14987,CA,,,6.0,ChargePoint Network
14988,NC,,,2.0,ChargePoint Network
14989,NC,,,2.0,ChargePoint Network
14990,TX,,,2.0,ChargePoint Network
14991,CA,,,4.0,ChargePoint Network
14992,CA,,,2.0,ChargePoint Network
14993,GA,,,3.0,ChargePoint Network
14994,CA,,,2.0,ChargePoint Network
14995,CA,,,2.0,ChargePoint Network
14996,CA,,,2.0,ChargePoint Network
14997,CA,,,2.0,ChargePoint Network
14998,CA,,,12.0,ChargePoint Network
14999,CA,,,4.0,ChargePoint Network
15000,CO,,,2.0,ChargePoint Network
15001,AZ,,,2.0,ChargePoint Network
15002,CA,,,14.0,ChargePoint Network
15003,NJ,,,1.0,ChargePoint Network
15004,AZ,,,1.0,ChargePoint Network
15005,MA,,,2.0,ChargePoint Network
15006,CA,,,28.0,ChargePoint Network
15007,OH,,,2.0,ChargePoint Network
15008,CA,,,2.0,ChargePoint Network
15009,WA,2.0,,,ChargePoint Network
15010,CA,,,26.0,ChargePoint Network
15011,CA,2.0,,,ChargePoint Network
15012,AZ,,,8.0,ChargePoint Network
15013,CA,,,4.0,ChargePoint Network
15014,NV,,,2.0,ChargePoint Network
15015,HI,,,8.0,ChargePoint Network
15016,NE,,,2.0,ChargePoint Network
15017,PA,,,6.0,ChargePoint Network
15018,GA,2.0,,,ChargePoint Network
15019,CA,,,2.0,ChargePoint Network
15020,CA,2.0,,,ChargePoint Network
15021,WA,2.0,,,ChargePoint Network
15022,CA,,,12.0,ChargePoint Network
15023,CA,,,1.0,ChargePoint Network
15024,CA,,,2.0,ChargePoint Network
15025,CA,,,2.0,ChargePoint Network
15026,CA,,,4.0,ChargePoint Network
15027,VT,,,2.0,ChargePoint Network
15028,NY,,,6.0,ChargePoint Network
15029,CA,,,8.0,ChargePoint Network
15030,CA,,,4.0,ChargePoint Network
15031,SC,,,2.0,ChargePoint Network
15032,CA,,,6.0,ChargePoint Network
15033,TX,,,2.0,ChargePoint Network
15034,CO,,,2.0,ChargePoint Network
15035,NJ,1.0,,,ChargePoint Network
15036,MO,,,2.0,ChargePoint Network
15037,FL,1.0,,,ChargePoint Network
15038,CA,,,6.0,ChargePoint Network
15039,CA,1.0,,,ChargePoint Network
15040,GA,,,2.0,ChargePoint Network
15041,AZ,,,2.0,ChargePoint Network
15042,MI,,,2.0,ChargePoint Network
15043,MI,,,2.0,ChargePoint Network
15044,CA,,,6.0,ChargePoint Network
15045,NY,,,2.0,ChargePoint Network
15046,NY,,,2.0,ChargePoint Network
15047,NY,,,2.0,ChargePoint Network
15048,NY,,,2.0,ChargePoint Network
15049,NY,,,2.0,ChargePoint Network
15050,NY,,,2.0,ChargePoint Network
15051,MA,,,2.0,ChargePoint Network
15052,CO,,,4.0,ChargePoint Network
15053,CA,,,8.0,ChargePoint Network
15054,CA,,,2.0,ChargePoint Network
15055,CA,,,1.0,ChargePoint Network
15056,WA,,1.0,1.0,ChargePoint Network
15057,CA,,,4.0,ChargePoint Network
15058,OR,,,4.0,ChargePoint Network
15059,CA,,,1.0,ChargePoint Network
15060,IN,,,2.0,ChargePoint Network
15061,CA,3.0,,1.0,eVgo Network
15062,CA,4.0,,3.0,eVgo Network
15063,CA,3.0,,1.0,eVgo Network
15064,CA,3.0,,1.0,eVgo Network
15065,CA,3.0,,,eVgo Network
15066,CA,3.0,,,eVgo Network
15067,CA,4.0,,1.0,eVgo Network
15068,CA,3.0,,1.0,eVgo Network
15069,TX,1.0,,,eVgo Network
15070,VA,1.0,,,eVgo Network
15071,CA,3.0,,1.0,eVgo Network
15072,CA,3.0,,1.0,eVgo Network
15073,CA,3.0,,1.0,eVgo Network
15074,CA,3.0,,,eVgo Network
15075,CA,3.0,,1.0,eVgo Network
15076,CA,3.0,,,eVgo Network
15077,CA,3.0,,,eVgo Network
15078,MD,3.0,,1.0,eVgo Network
15079,CA,3.0,,,eVgo Network
15080,CA,3.0,,,eVgo Network
15081,MD,3.0,,1.0,eVgo Network
15082,CA,4.0,,1.0,eVgo Network
15083,CA,3.0,,1.0,eVgo Network
15084,CA,3.0,,1.0,eVgo Network
15085,CA,3.0,,1.0,eVgo Network
15086,CA,3.0,,,eVgo Network
15087,CA,3.0,,1.0,eVgo Network
15088,CA,4.0,,1.0,eVgo Network
15089,CA,3.0,,1.0,eVgo Network
15090,CA,3.0,,,eVgo Network
15091,CA,3.0,,1.0,eVgo Network
15092,CA,4.0,,1.0,eVgo Network
15093,MD,1.0,,,eVgo Network
15094,NJ,3.0,,1.0,eVgo Network
15095,CA,3.0,,1.0,eVgo Network
15096,CA,3.0,,1.0,eVgo Network
15097,CA,3.0,,1.0,eVgo Network
15098,CA,3.0,,2.0,eVgo Network
15099,MD,3.0,,2.0,eVgo Network
15100,MD,1.0,,,eVgo Network
15101,CA,3.0,,1.0,eVgo Network
15102,CA,3.0,,1.0,eVgo Network
15103,CA,3.0,,1.0,eVgo Network
15104,WA,6.0,,,eVgo Network
15105,MA,3.0,,1.0,eVgo Network
15106,MA,3.0,,,eVgo Network
15107,CA,3.0,,1.0,eVgo Network
15108,WA,2.0,,,eVgo Network
15109,MA,3.0,,1.0,eVgo Network
15110,CA,4.0,,1.0,eVgo Network
15111,CA,3.0,,19.0,eVgo Network
15112,NY,1.0,,,eVgo Network
15113,MD,3.0,,1.0,eVgo Network
15114,CA,3.0,,1.0,eVgo Network
15115,CA,3.0,,,eVgo Network
15116,CA,3.0,,1.0,eVgo Network
15117,CA,4.0,,,eVgo Network
15118,CA,4.0,,1.0,eVgo Network
15119,WA,2.0,,,eVgo Network
15120,CA,4.0,,1.0,eVgo Network
15121,CA,4.0,,1.0,eVgo Network
15122,CA,4.0,,1.0,eVgo Network
15123,CA,3.0,,2.0,eVgo Network
15124,CA,4.0,,1.0,eVgo Network
15125,CA,3.0,,1.0,eVgo Network
15126,CA,3.0,,1.0,eVgo Network
15127,CA,3.0,,1.0,eVgo Network
15128,CA,4.0,,1.0,eVgo Network
15129,CA,3.0,,1.0,eVgo Network
15130,CA,2.0,,1.0,eVgo Network
15131,CA,4.0,,1.0,eVgo Network
15132,CA,2.0,,1.0,eVgo Network
15133,CA,8.0,,1.0,eVgo Network
15134,MD,3.0,,1.0,eVgo Network
15135,MD,4.0,,1.0,eVgo Network
15136,CA,4.0,,1.0,eVgo Network
15137,MD,2.0,,1.0,eVgo Network
15138,CA,3.0,,1.0,eVgo Network
15139,CA,,,2.0,eVgo Network
15140,CA,2.0,,1.0,eVgo Network
15141,CA,3.0,,1.0,eVgo Network
15142,MD,4.0,,1.0,eVgo Network
15143,CA,4.0,,2.0,eVgo Network
15144,TX,4.0,,1.0,eVgo Network
15145,CA,4.0,,1.0,eVgo Network
15146,CO,2.0,,1.0,eVgo Network
15147,CO,2.0,,1.0,eVgo Network
15148,TX,,,1.0,eVgo Network
15149,TX,,,1.0,eVgo Network
15150,TX,,,2.0,eVgo Network
15151,CA,4.0,,1.0,eVgo Network
15152,CA,3.0,,1.0,eVgo Network
15153,CA,4.0,,1.0,eVgo Network
15154,MD,3.0,,1.0,eVgo Network
15155,WA,4.0,,1.0,eVgo Network
15156,CA,4.0,,1.0,eVgo Network
15157,CA,4.0,,1.0,eVgo Network
15158,CA,4.0,,2.0,eVgo Network
15159,VA,4.0,,1.0,eVgo Network
15160,UT,2.0,,1.0,eVgo Network
15161,VA,4.0,,1.0,eVgo Network
15162,CA,4.0,,1.0,eVgo Network
15163,GA,,,5.0,eVgo Network
15164,PA,4.0,,1.0,eVgo Network
15165,PA,2.0,,1.0,eVgo Network
15166,UT,2.0,,1.0,eVgo Network
15167,UT,2.0,,1.0,eVgo Network
15168,UT,2.0,,1.0,eVgo Network
15169,VA,4.0,,1.0,eVgo Network
15170,CA,4.0,,1.0,eVgo Network
15171,CA,2.0,,1.0,eVgo Network
15172,MD,4.0,,1.0,eVgo Network
15173,CA,3.0,,1.0,eVgo Network
15174,VA,4.0,,1.0,eVgo Network
15175,CA,4.0,,1.0,eVgo Network
15176,CA,,,1.0,eVgo Network
15177,CA,4.0,,1.0,eVgo Network
15178,CA,,,3.0,eVgo Network
15179,CA,3.0,,1.0,eVgo Network
15180,CA,4.0,,1.0,eVgo Network
15181,CA,2.0,,1.0,eVgo Network
15182,CA,3.0,,1.0,eVgo Network
15183,CA,3.0,,1.0,eVgo Network
15184,CA,4.0,,2.0,eVgo Network
15185,CA,3.0,,1.0,eVgo Network
15186,CA,3.0,,1.0,eVgo Network
15187,CA,,,1.0,eVgo Network
15188,CA,4.0,,1.0,eVgo Network
15189,CA,3.0,,1.0,eVgo Network
15190,OR,2.0,,1.0,eVgo Network
15191,CA,3.0,,1.0,eVgo Network
15192,CA,4.0,,1.0,eVgo Network
15193,CA,,,1.0,eVgo Network
15194,CA,4.0,,1.0,eVgo Network
15195,CA,4.0,,1.0,eVgo Network
15196,NH,2.0,,1.0,eVgo Network
15197,CA,4.0,,1.0,eVgo Network
15198,CA,4.0,,1.0,eVgo Network
15199,CA,4.0,,1.0,eVgo Network
15200,CA,2.0,,3.0,eVgo Network
15201,CA,4.0,,1.0,eVgo Network
15202,CA,4.0,,1.0,eVgo Network
15203,CA,4.0,,1.0,eVgo Network
15204,CA,3.0,,1.0,eVgo Network
15205,CA,4.0,,1.0,eVgo Network
15206,CA,4.0,,1.0,eVgo Network
15207,CA,4.0,,1.0,eVgo Network
15208,CA,4.0,,1.0,eVgo Network
15209,CA,4.0,,1.0,eVgo Network
15210,CA,4.0,,1.0,eVgo Network
15211,CA,4.0,,1.0,eVgo Network
15212,WA,4.0,,1.0,eVgo Network
15213,CA,4.0,,1.0,eVgo Network
15214,CA,4.0,,1.0,eVgo Network
15215,CA,4.0,,1.0,eVgo Network
15216,CA,4.0,,1.0,eVgo Network
15217,OR,2.0,,1.0,eVgo Network
15218,CA,4.0,,,eVgo Network
15219,CA,4.0,,,eVgo Network
15220,CA,2.0,,1.0,eVgo Network
15221,CA,4.0,,1.0,eVgo Network
15222,CA,3.0,,1.0,eVgo Network
15223,CA,4.0,,,eVgo Network
15224,CA,3.0,,,eVgo Network
15225,CA,3.0,,,eVgo Network
15226,CA,3.0,,2.0,eVgo Network
15227,CA,2.0,,,eVgo Network
15228,CA,4.0,,1.0,eVgo Network
15229,CA,3.0,,,eVgo Network
15230,CA,2.0,,1.0,eVgo Network
15231,CA,4.0,,,eVgo Network
15232,CO,2.0,,,eVgo Network
15233,CO,2.0,,,eVgo Network
15234,CA,3.0,,,eVgo Network
15235,CA,2.0,,,eVgo Network
15236,CA,4.0,,,eVgo Network
15237,UT,2.0,,2.0,eVgo Network
15238,WA,2.0,,,eVgo Network
15239,TX,2.0,,2.0,eVgo Network
15240,TX,2.0,,2.0,eVgo Network
15241,TX,2.0,,2.0,eVgo Network
15242,TX,2.0,,2.0,eVgo Network
15243,TX,2.0,,4.0,eVgo Network
15244,TX,2.0,,4.0,eVgo Network
15245,CA,2.0,,,eVgo Network
15246,FL,2.0,,2.0,eVgo Network
15247,VT,2.0,,,eVgo Network
15248,VT,2.0,,,eVgo Network
15249,VT,2.0,,,eVgo Network
15250,UT,2.0,,2.0,eVgo Network
15251,IL,2.0,,2.0,eVgo Network
15252,CA,4.0,,,eVgo Network
15253,CA,4.0,,,eVgo Network
15254,CA,4.0,,,eVgo Network
15255,AZ,2.0,,,eVgo Network
15256,GA,2.0,,,eVgo Network
15257,MD,2.0,,,eVgo Network
15258,NJ,2.0,,,eVgo Network
15259,NJ,2.0,,,eVgo Network
15260,NJ,2.0,,,eVgo Network
15261,NJ,2.0,,,eVgo Network
15262,PA,2.0,,,eVgo Network
15263,NJ,2.0,,,eVgo Network
15264,FL,2.0,,2.0,eVgo Network
15265,CA,4.0,,,eVgo Network
15266,FL,2.0,,2.0,eVgo Network
15267,VT,2.0,,,eVgo Network
15268,AZ,2.0,,,eVgo Network
15269,VT,2.0,,,eVgo Network
15270,CA,4.0,,,eVgo Network
15271,FL,2.0,,1.0,eVgo Network
15272,FL,2.0,,1.0,eVgo Network
15273,UT,2.0,,2.0,eVgo Network
15274,CA,4.0,,,eVgo Network
15275,NJ,2.0,,,eVgo Network
15276,NJ,2.0,,,eVgo Network
15277,TX,2.0,,2.0,eVgo Network
15278,MD,3.0,,2.0,eVgo Network
15279,MA,4.0,,1.0,eVgo Network
15280,VT,2.0,,,eVgo Network
15281,MA,4.0,,1.0,eVgo Network
15282,MA,4.0,,1.0,eVgo Network
15283,MA,4.0,,1.0,eVgo Network
15284,MA,4.0,,1.0,eVgo Network
15285,NH,4.0,,1.0,eVgo Network
15286,NH,4.0,,1.0,eVgo Network
15287,NY,4.0,,2.0,eVgo Network
15288,CA,4.0,,,eVgo Network
15289,AZ,2.0,,,eVgo Network
15290,CA,4.0,,,eVgo Network
15291,CA,4.0,,,eVgo Network
15292,FL,2.0,,2.0,eVgo Network
15293,GA,2.0,,2.0,eVgo Network
15294,NJ,4.0,,2.0,eVgo Network
15295,CT,3.0,,1.0,eVgo Network
15296,MD,4.0,,,eVgo Network
15297,AZ,2.0,,,eVgo Network
15298,FL,2.0,,2.0,eVgo Network
15299,FL,2.0,,1.0,eVgo Network
15300,AZ,2.0,,,eVgo Network
15301,NJ,4.0,,1.0,eVgo Network
15302,NJ,4.0,,1.0,eVgo Network
15303,GA,3.0,,2.0,eVgo Network
15304,GA,2.0,,2.0,eVgo Network
15305,FL,2.0,,1.0,eVgo Network
15306,VT,2.0,,,eVgo Network
15307,CA,4.0,,,eVgo Network
15308,FL,2.0,,1.0,eVgo Network
15309,GA,2.0,,2.0,eVgo Network
15310,VA,4.0,,1.0,eVgo Network
15311,MD,3.0,,1.0,eVgo Network
15312,GA,2.0,,2.0,eVgo Network
15313,MA,4.0,,1.0,eVgo Network
15314,NY,2.0,,1.0,eVgo Network
15315,NY,2.0,,,eVgo Network
15316,GA,3.0,,4.0,eVgo Network
15317,TX,2.0,,1.0,eVgo Network
15318,GA,2.0,,2.0,eVgo Network
15319,TX,2.0,,1.0,eVgo Network
15320,TX,4.0,,1.0,eVgo Network
15321,TX,2.0,,,eVgo Network
15322,TX,2.0,,1.0,eVgo Network
15323,FL,2.0,,1.0,eVgo Network
15324,TX,2.0,,1.0,eVgo Network
15325,GA,2.0,,2.0,eVgo Network
15326,TX,2.0,,1.0,eVgo Network
15327,GA,2.0,,2.0,eVgo Network
15328,CA,4.0,,,eVgo Network
15329,VA,4.0,,1.0,eVgo Network
15330,CA,4.0,,1.0,eVgo Network
15331,TX,4.0,,1.0,eVgo Network
15332,TX,2.0,,1.0,eVgo Network
15333,TX,2.0,,1.0,eVgo Network
15334,TX,2.0,,1.0,eVgo Network
15335,GA,3.0,,2.0,eVgo Network
15336,TX,2.0,,1.0,eVgo Network
15337,TX,2.0,,1.0,eVgo Network
15338,TX,2.0,,1.0,eVgo Network
15339,TX,2.0,,1.0,eVgo Network
15340,TX,2.0,,1.0,eVgo Network
15341,TX,2.0,,1.0,eVgo Network
15342,TX,2.0,,1.0,eVgo Network
15343,TX,2.0,,1.0,eVgo Network
15344,AZ,2.0,,,eVgo Network
15345,FL,4.0,,,eVgo Network
15346,TX,2.0,,1.0,eVgo Network
15347,GA,4.0,,,eVgo Network
15348,TX,2.0,,1.0,eVgo Network
15349,AZ,2.0,,,eVgo Network
15350,TX,4.0,,1.0,eVgo Network
15351,FL,2.0,,1.0,eVgo Network
15352,TX,2.0,,1.0,eVgo Network
15353,FL,2.0,,,eVgo Network
15354,TX,2.0,,1.0,eVgo Network
15355,TX,2.0,,1.0,eVgo Network
15356,TX,2.0,,,eVgo Network
15357,TX,2.0,,1.0,eVgo Network
15358,TX,4.0,,1.0,eVgo Network
15359,TX,2.0,,1.0,eVgo Network
15360,TX,2.0,,1.0,eVgo Network
15361,CA,4.0,,,eVgo Network
15362,TX,2.0,,1.0,eVgo Network
15363,TX,2.0,,1.0,eVgo Network
15364,TX,2.0,,1.0,eVgo Network
15365,TX,2.0,,1.0,eVgo Network
15366,CA,2.0,,2.0,eVgo Network
15367,TX,2.0,,1.0,eVgo Network
15368,TX,2.0,,1.0,eVgo Network
15369,TX,2.0,,1.0,eVgo Network
15370,TX,2.0,,1.0,eVgo Network
15371,TX,2.0,,,eVgo Network
15372,FL,2.0,,,eVgo Network
15373,NY,2.0,,1.0,eVgo Network
15374,GA,2.0,,,eVgo Network
15375,FL,2.0,,,eVgo Network
15376,CA,4.0,,,eVgo Network
15377,AZ,2.0,,,eVgo Network
15378,CA,4.0,,,eVgo Network
15379,CA,4.0,,,eVgo Network
15380,CA,4.0,,,eVgo Network
15381,CA,4.0,,,eVgo Network
15382,CA,4.0,,,eVgo Network
15383,MA,4.0,,1.0,eVgo Network
15384,VT,2.0,,,eVgo Network
15385,CA,4.0,,,eVgo Network
15386,CA,4.0,,,eVgo Network
15387,CA,4.0,,,eVgo Network
15388,CA,4.0,,,eVgo Network
15389,CA,4.0,,,eVgo Network
15390,FL,2.0,,,eVgo Network
15391,CA,4.0,,,eVgo Network
15392,CA,4.0,,2.0,eVgo Network
15393,CA,4.0,,,eVgo Network
15394,CA,4.0,,,eVgo Network
15395,FL,2.0,,,eVgo Network
15396,FL,2.0,,,eVgo Network
15397,VT,2.0,,,eVgo Network
15398,VT,2.0,,,eVgo Network
15399,CA,4.0,,,eVgo Network
15400,CA,4.0,,,eVgo Network
15401,CA,4.0,,,eVgo Network
15402,DC,2.0,,,eVgo Network
15403,CA,3.0,,,eVgo Network
15404,WA,4.0,,1.0,eVgo Network
15405,CO,2.0,,1.0,eVgo Network
15406,CO,2.0,,1.0,eVgo Network
15407,CA,2.0,,,eVgo Network
15408,WA,2.0,,3.0,eVgo Network
15409,GA,2.0,,,eVgo Network
15410,GA,2.0,,,eVgo Network
15411,GA,2.0,,,eVgo Network
15412,CO,2.0,,1.0,eVgo Network
15413,CO,2.0,,1.0,eVgo Network
15414,CO,2.0,,1.0,eVgo Network
15415,CO,2.0,,1.0,eVgo Network
15416,CO,2.0,,,eVgo Network
15417,WA,4.0,,3.0,eVgo Network
15418,GA,2.0,,,eVgo Network
15419,GA,2.0,,,eVgo Network
15420,GA,2.0,,,eVgo Network
15421,CO,2.0,,1.0,eVgo Network
15422,NC,2.0,,,eVgo Network
15423,NC,2.0,,,eVgo Network
15424,NC,2.0,,,eVgo Network
15425,NC,2.0,,,eVgo Network
15426,NC,2.0,,,eVgo Network
15427,CA,4.0,,,eVgo Network
15428,CA,4.0,,,eVgo Network
15429,WA,2.0,,3.0,eVgo Network
15430,CA,4.0,,,eVgo Network
15431,OH,2.0,,2.0,eVgo Network
15432,OH,2.0,,2.0,eVgo Network
15433,OH,2.0,,3.0,eVgo Network
15434,OH,2.0,,2.0,eVgo Network
15435,MI,2.0,,,eVgo Network
15436,OH,2.0,,3.0,eVgo Network
15437,OH,2.0,,2.0,eVgo Network
15438,OH,2.0,,2.0,eVgo Network
15439,OH,2.0,,2.0,eVgo Network
15440,TX,2.0,,4.0,eVgo Network
15441,TX,4.0,,2.0,eVgo Network
15442,MI,2.0,,,eVgo Network
15443,MI,2.0,,,eVgo Network
15444,NY,2.0,,,eVgo Network
15445,OH,2.0,,,eVgo Network
15446,OH,2.0,,,eVgo Network
15447,OH,2.0,,,eVgo Network
15448,MI,2.0,,,eVgo Network
15449,MI,2.0,,,eVgo Network
15450,MI,2.0,,,eVgo Network
15451,FL,2.0,,,eVgo Network
15452,NC,4.0,,,eVgo Network
15453,NC,2.0,,,eVgo Network
15454,CA,4.0,,,eVgo Network
15455,CA,2.0,,,eVgo Network
15456,PA,2.0,,,eVgo Network
15457,OH,2.0,,,eVgo Network
15458,OH,2.0,,,eVgo Network
15459,OH,2.0,,,eVgo Network
15460,OH,2.0,,,eVgo Network
15461,OH,2.0,,,eVgo Network
15462,NC,2.0,,,eVgo Network
15463,NC,2.0,,,eVgo Network
15464,NC,2.0,,,eVgo Network
15465,NC,2.0,,,eVgo Network
15466,NC,2.0,,,eVgo Network
15467,NC,2.0,,,eVgo Network
15468,SC,2.0,,,eVgo Network
15469,SC,2.0,,,eVgo Network
15470,SC,2.0,,,eVgo Network
15471,OH,2.0,,2.0,eVgo Network
15472,KY,2.0,,2.0,eVgo Network
15473,TN,2.0,,,eVgo Network
15474,NC,2.0,,,eVgo Network
15475,OH,2.0,,,eVgo Network
15476,NV,2.0,,,eVgo Network
15477,NV,2.0,,,eVgo Network
15478,NV,2.0,,,eVgo Network
15479,NV,2.0,,,eVgo Network
15480,TN,2.0,,,eVgo Network
15481,SC,2.0,,,eVgo Network
15482,SC,2.0,,,eVgo Network
15483,PA,2.0,,,eVgo Network
15484,NC,2.0,,,eVgo Network
15485,TN,2.0,,,eVgo Network
15486,NV,2.0,,,eVgo Network
15487,TN,2.0,,,eVgo Network
15488,TN,2.0,,,eVgo Network
15489,FL,2.0,,,eVgo Network
15490,NV,2.0,,,eVgo Network
15491,OH,2.0,,2.0,eVgo Network
15492,NV,2.0,,,eVgo Network
15493,SC,2.0,,,eVgo Network
15494,OH,2.0,,,eVgo Network
15495,SC,2.0,,,eVgo Network
15496,SC,2.0,,,eVgo Network
15497,SC,2.0,,,eVgo Network
15498,NV,2.0,,,eVgo Network
15499,NV,2.0,,,eVgo Network
15500,AZ,2.0,,,eVgo Network
15501,OR,4.0,,,eVgo Network
15502,NC,2.0,,,eVgo Network
15503,OH,2.0,,2.0,eVgo Network
15504,IN,2.0,,2.0,eVgo Network
15505,OH,2.0,,4.0,eVgo Network
15506,WI,2.0,,,eVgo Network
15507,WI,2.0,,,eVgo Network
15508,WA,2.0,,,eVgo Network
15509,FL,2.0,,,eVgo Network
15510,WI,2.0,,,eVgo Network
15511,TN,2.0,,,eVgo Network
15512,TN,2.0,,,eVgo Network
15513,TN,2.0,,,eVgo Network
15514,SC,2.0,,,eVgo Network
15515,WI,2.0,,,eVgo Network
15516,WI,2.0,,,eVgo Network
15517,MI,2.0,,,eVgo Network
15518,SC,2.0,,,eVgo Network
15519,WI,2.0,,,eVgo Network
15520,NV,2.0,,,eVgo Network
15521,NV,2.0,,,eVgo Network
15522,NV,2.0,,,eVgo Network
15523,NV,2.0,,,eVgo Network
15524,ME,2.0,,,eVgo Network
15525,ME,2.0,,,eVgo Network
15526,PA,2.0,,,eVgo Network
15527,PA,2.0,,,eVgo Network
15528,PA,2.0,,,eVgo Network
15529,PA,2.0,,,eVgo Network
15530,PA,2.0,,,eVgo Network
15531,PA,2.0,,,eVgo Network
15532,ME,2.0,,,eVgo Network
15533,ME,2.0,,,eVgo Network
15534,ME,2.0,,,eVgo Network
15535,PA,2.0,,,eVgo Network
15536,FL,2.0,,,eVgo Network
15537,PA,2.0,,,eVgo Network
15538,CA,4.0,,,eVgo Network
15539,FL,2.0,,,eVgo Network
15540,AZ,2.0,,,eVgo Network
15541,NV,2.0,,,eVgo Network
15542,NC,2.0,,2.0,eVgo Network
15543,PA,2.0,,,eVgo Network
15544,WI,2.0,,,eVgo Network
15545,NY,2.0,,,eVgo Network
15546,FL,2.0,,,eVgo Network
15547,NV,2.0,,,eVgo Network
15548,WA,4.0,,,eVgo Network
15549,NJ,2.0,,,eVgo Network
15550,CO,2.0,,2.0,eVgo Network
15551,CO,2.0,,2.0,eVgo Network
15552,AR,2.0,,2.0,eVgo Network
15553,CO,2.0,,2.0,eVgo Network
15554,CO,2.0,,,eVgo Network
15555,TN,4.0,,2.0,eVgo Network
15556,FL,2.0,,,eVgo Network
15557,MA,2.0,,,eVgo Network
15558,FL,2.0,,,eVgo Network
15559,SC,2.0,,,eVgo Network
15560,MI,2.0,,,eVgo Network
15561,FL,2.0,,,eVgo Network
15562,FL,2.0,,,eVgo Network
15563,MI,2.0,,,eVgo Network
15564,FL,2.0,,,eVgo Network
15565,FL,2.0,,,eVgo Network
15566,RI,2.0,,,eVgo Network
15567,NV,2.0,,,eVgo Network
15568,NC,2.0,,,eVgo Network
15569,TN,2.0,,,eVgo Network
15570,NC,2.0,,,eVgo Network
15571,FL,2.0,,,eVgo Network
15572,NY,2.0,,,eVgo Network
15573,NY,2.0,,,eVgo Network
15574,NY,2.0,,,eVgo Network
15575,RI,2.0,,,eVgo Network
15576,RI,2.0,,,eVgo Network
15577,CA,4.0,,,eVgo Network
15578,NJ,2.0,,,eVgo Network
15579,IL,2.0,,,eVgo Network
15580,NC,2.0,,,eVgo Network
15581,NV,2.0,,,eVgo Network
15582,MO,2.0,,,eVgo Network
15583,MO,2.0,,,eVgo Network
15584,MO,2.0,,,eVgo Network
15585,MO,2.0,,,eVgo Network
15586,MO,2.0,,,eVgo Network
15587,IL,2.0,,,eVgo Network
15588,MO,2.0,,,eVgo Network
15589,MO,2.0,,,eVgo Network
15590,MO,2.0,,,eVgo Network
15591,MO,2.0,,,eVgo Network
15592,MO,2.0,,,eVgo Network
15593,CO,2.0,,2.0,eVgo Network
15594,CA,8.0,,,eVgo Network
15595,OR,2.0,,,eVgo Network
15596,WA,2.0,,,eVgo Network
15597,NC,2.0,,,eVgo Network
15598,CA,4.0,,,eVgo Network
15599,NC,2.0,,,eVgo Network
15600,OH,2.0,,,eVgo Network
15601,CA,2.0,,,eVgo Network
15602,NY,2.0,,,eVgo Network
15603,PA,2.0,,,eVgo Network
15604,MA,2.0,,,eVgo Network
15605,NY,2.0,,,eVgo Network
15606,CO,2.0,,2.0,eVgo Network
15607,OR,2.0,,,eVgo Network
15608,OR,4.0,,,eVgo Network
15609,FL,2.0,,,eVgo Network
15610,CA,4.0,,,eVgo Network
15611,CA,6.0,,,eVgo Network
15612,CA,4.0,,,eVgo Network
15613,MA,2.0,,,eVgo Network
15614,CA,2.0,,,eVgo Network
15615,WA,4.0,,,eVgo Network
15616,MA,2.0,,,eVgo Network
15617,WA,2.0,,,eVgo Network
15618,AZ,2.0,,,eVgo Network
15619,CA,4.0,,,eVgo Network
15620,CA,4.0,,,eVgo Network
15621,CA,4.0,,,eVgo Network
15622,CA,4.0,,,eVgo Network
15623,CA,4.0,,,eVgo Network
15624,CA,4.0,,,eVgo Network
15625,CA,4.0,,,eVgo Network
15626,CA,4.0,,,eVgo Network
15627,CA,4.0,,,eVgo Network
