,State,DC Fast Charge,Level 1,Level 2,EV Network
15502,VA,2.0,,2.0,eVgo Network
15503,CO,4.0,,2.0,eVgo Network
15504,CA,4.0,,,eVgo Network
15505,CA,4.0,,,eVgo Network
15506,CA,4.0,,,eVgo Network
15507,CA,4.0,,,eVgo Network
15508,CA,4.0,,,eVgo Network
15509,CA,2.0,,1.0,eVgo Network
15510,CA,8.0,,,eVgo Network
15511,MA,2.0,,,eVgo Network
15512,MA,2.0,,,eVgo Network
15513,CA,4.0,,,eVgo Network
15514,MA,2.0,,,eVgo Network
15515,MA,2.0,,,eVgo Network
15516,CA,4.0,,,eVgo Network
15517,CA,4.0,,,eVgo Network
15518,CA,4.0,,,eVgo Network
15519,CA,4.0,,,eVgo Network
15520,CA,4.0,,,eVgo Network
15521,CO,4.0,,2.0,eVgo Network
15522,CO,,,8.0,eVgo Network
15523,CO,4.0,,2.0,eVgo Network
15524,CA,4.0,,,eVgo Network
15525,CA,4.0,,,eVgo Network
15526,CA,4.0,,,eVgo Network
15527,CA,4.0,,,eVgo Network
15528,CA,4.0,,,eVgo Network
15529,CA,4.0,,,eVgo Network
15530,CA,4.0,,,eVgo Network
15531,CA,4.0,,,eVgo Network
15532,CA,4.0,,,eVgo Network
15533,CA,4.0,,1.0,eVgo Network
15534,CA,4.0,,,eVgo Network
15535,CA,4.0,,,eVgo Network
15536,NM,2.0,,,eVgo Network
15537,NM,2.0,,,eVgo Network
15538,CA,4.0,,,eVgo Network
15539,CA,2.0,,,eVgo Network
15540,CA,2.0,,2.0,eVgo Network
15541,CA,,,10.0,SemaCharge Network
15542,CA,,,10.0,SemaCharge Network
15543,TX,,,2.0,ChargePoint Network
15544,CA,,,2.0,ChargePoint Network
15545,AZ,,,2.0,ChargePoint Network
15546,NY,,,4.0,ChargePoint Network
15547,AR,,,2.0,ChargePoint Network
15548,FL,,,2.0,ChargePoint Network
15549,CA,,,2.0,ChargePoint Network
15550,AZ,,,4.0,ChargePoint Network
15551,MA,,,2.0,ChargePoint Network
15552,OH,,,1.0,SemaCharge Network
15553,CA,,,2.0,SemaCharge Network
15554,TX,,,2.0,ChargePoint Network
15555,TX,,,2.0,ChargePoint Network
15556,CA,,,2.0,ChargePoint Network
15557,CA,,,2.0,ChargePoint Network
15558,MD,,,1.0,ChargePoint Network
15559,CA,,,6.0,ChargePoint Network
15560,CO,,,2.0,ChargePoint Network
15561,CO,,,2.0,ChargePoint Network
15562,CO,,,2.0,ChargePoint Network
15563,CA,,,10.0,ChargePoint Network
15564,OR,,,1.0,SemaCharge Network
15565,SC,,,2.0,ChargePoint Network
15566,SC,,,2.0,ChargePoint Network
15567,HI,,,2.0,ChargePoint Network
15568,CA,,,2.0,ChargePoint Network
15569,UT,,,4.0,ChargePoint Network
15570,CA,,,2.0,ChargePoint Network
15571,UT,,,2.0,ChargePoint Network
15572,TX,,,1.0,ChargePoint Network
15573,CA,,,2.0,ChargePoint Network
15574,GA,,,2.0,SemaCharge Network
15575,OR,,,1.0,ChargePoint Network
15576,HI,,,2.0,ChargePoint Network
15577,FL,,,2.0,ChargePoint Network
15578,NY,,,2.0,ChargePoint Network
15579,CA,,,3.0,ChargePoint Network
15580,CA,,,4.0,ChargePoint Network
15581,TX,,,2.0,ChargePoint Network
15582,MA,,,6.0,ChargePoint Network
15583,NY,,,1.0,ChargePoint Network
15584,WA,,,1.0,
15585,WA,,,1.0,
15586,WA,,,2.0,
15587,WA,,,1.0,
15588,WA,,,1.0,
15589,WA,,,1.0,
15590,WA,,,1.0,
15591,WA,,,2.0,
15592,WA,,,1.0,
15593,WA,,,1.0,
15594,WA,,,1.0,
15595,MO,,,1.0,
15596,MO,,,2.0,
15597,NV,,,5.0,ChargePoint Network
15598,MD,,,2.0,ChargePoint Network
15599,MD,,,2.0,ChargePoint Network
15600,CA,,,2.0,ChargePoint Network
15601,WA,2.0,,,ChargePoint Network
15602,TX,,,2.0,ChargePoint Network
15603,FL,,1.0,1.0,ChargePoint Network
15604,TX,,,1.0,ChargePoint Network
15605,UT,,,2.0,ChargePoint Network
15606,NY,,,1.0,ChargePoint Network
15607,NY,,,2.0,ChargePoint Network
15608,CA,,,1.0,ChargePoint Network
15609,NY,,,2.0,ChargePoint Network
15610,CA,,,2.0,ChargePoint Network
15611,MD,,,2.0,
15612,MD,,,2.0,
15613,NC,,,2.0,
15614,NC,,,2.0,
15615,ND,,,1.0,
15616,AZ,,,2.0,SemaCharge Network
15617,CO,,,1.0,ChargePoint Network
15618,CA,,,4.0,ChargePoint Network
15619,CA,,,2.0,ChargePoint Network
15620,UT,,,4.0,ChargePoint Network
15621,UT,,,4.0,ChargePoint Network
15622,AZ,,,2.0,ChargePoint Network
15623,AZ,,,2.0,ChargePoint Network
15624,NC,,,1.0,ChargePoint Network
15625,FL,,,1.0,
15626,FL,,,2.0,
15627,FL,,,1.0,
15628,FL,,,1.0,
15629,FL,,,2.0,
15630,FL,,,1.0,
15631,TX,,,8.0,ChargePoint Network
15632,CT,,,2.0,ChargePoint Network
15633,CA,,,4.0,ChargePoint Network
15634,CA,,,2.0,ChargePoint Network
15635,AZ,,,2.0,ChargePoint Network
15636,AZ,,,2.0,ChargePoint Network
15637,WA,2.0,,,ChargePoint Network
15638,FL,,,2.0,ChargePoint Network
15639,FL,,,2.0,ChargePoint Network
15640,FL,,,2.0,ChargePoint Network
15641,NE,,,2.0,ChargePoint Network
15642,FL,,,2.0,ChargePoint Network
15643,UT,,,2.0,ChargePoint Network
15644,CA,,,2.0,ChargePoint Network
15645,CA,,,3.0,ChargePoint Network
15646,IL,,,2.0,ChargePoint Network
15647,GA,,,2.0,ChargePoint Network
15648,TX,,,1.0,ChargePoint Network
15649,CO,,,2.0,ChargePoint Network
15650,CA,,,3.0,ChargePoint Network
15651,MI,,,2.0,ChargePoint Network
15652,MI,,,2.0,ChargePoint Network
15653,CA,,,2.0,ChargePoint Network
15654,OR,,,1.0,ChargePoint Network
15655,CA,,,2.0,ChargePoint Network
15656,VA,,,1.0,ChargePoint Network
15657,GA,,,2.0,ChargePoint Network
15658,CT,,,2.0,ChargePoint Network
15659,CA,,,4.0,
15660,CA,,,6.0,
15661,AZ,,,2.0,ChargePoint Network
15662,CA,,,2.0,ChargePoint Network
15663,TX,,,14.0,ChargePoint Network
15664,TX,,,4.0,ChargePoint Network
15665,CA,,,8.0,
15666,VA,,,6.0,Tesla
15667,VA,,,6.0,Tesla
15668,TX,,,8.0,ChargePoint Network
15669,TX,,,4.0,ChargePoint Network
15670,NY,,,2.0,ChargePoint Network
15671,MA,,,2.0,ChargePoint Network
15672,CA,,,2.0,ChargePoint Network
15673,PA,,,2.0,ChargePoint Network
15674,FL,,,2.0,ChargePoint Network
15675,CA,,,2.0,ChargePoint Network
15676,NV,1.0,,1.0,
15677,NY,,,1.0,
15678,CA,,,16.0,ChargePoint Network
15679,FL,,,2.0,ChargePoint Network
15680,IL,,,2.0,ChargePoint Network
15681,CO,,,10.0,ChargePoint Network
15682,IN,,,2.0,ChargePoint Network
15683,CA,,,4.0,ChargePoint Network
15684,CT,,,7.0,SemaCharge Network
15685,CA,,,4.0,SemaCharge Network
15686,FL,,,2.0,SemaCharge Network
15687,MA,,,2.0,ChargePoint Network
15688,CA,,,4.0,ChargePoint Network
15689,CA,,,2.0,ChargePoint Network
15690,CA,,,2.0,ChargePoint Network
15691,NY,,,2.0,ChargePoint Network
15692,CA,,,5.0,ChargePoint Network
15693,CA,,,2.0,ChargePoint Network
15694,CA,,,4.0,SemaCharge Network
15695,CA,,,3.0,ChargePoint Network
15696,CA,,,3.0,ChargePoint Network
15697,CO,,,2.0,ChargePoint Network
15698,CA,,,2.0,ChargePoint Network
15699,WA,,,2.0,ChargePoint Network
15700,WA,,,2.0,ChargePoint Network
15701,DC,,,1.0,SemaCharge Network
15702,CA,2.0,,2.0,ChargePoint Network
15703,NE,,,2.0,ChargePoint Network
15704,DC,,,6.0,ChargePoint Network
15705,VA,,,1.0,
15706,VA,,,2.0,
15707,VA,,,1.0,
15708,VA,,,2.0,Tesla
15709,VA,8.0,,,Tesla
15710,VA,,1.0,1.0,
15711,VA,,,1.0,
15712,VA,,,2.0,Tesla
15713,VA,,,4.0,Tesla
15714,VA,,,1.0,
15715,VA,,,1.0,
15716,VA,,1.0,3.0,Tesla
15717,VA,8.0,,,Tesla
15718,VA,,,1.0,
15719,VA,,,2.0,
15720,VA,,,3.0,Tesla
15721,VA,8.0,,,Tesla
15722,VA,,,4.0,Tesla
15723,VA,,,3.0,Tesla
15724,VA,,,1.0,
15725,VA,,,1.0,
15726,VA,,,1.0,
15727,VA,,,1.0,
15728,OR,,,1.0,
15729,CO,2.0,,2.0,ChargePoint Network
15730,CO,2.0,,,ChargePoint Network
15731,CO,,,2.0,ChargePoint Network
15732,CO,,,2.0,ChargePoint Network
15733,WA,,,4.0,ChargePoint Network
15734,CA,,,1.0,ChargePoint Network
15735,CA,,,4.0,ChargePoint Network
15736,CA,,,10.0,ChargePoint Network
15737,NY,,,1.0,
15738,CA,1.0,,26.0,
15739,CA,,,4.0,
15740,MD,,,2.0,
15741,CA,,,1.0,
15742,CA,,,2.0,EV Connect
15743,CA,,,2.0,EV Connect
15744,CA,,,2.0,EV Connect
15745,CA,,,20.0,EV Connect
15746,CA,,,2.0,EV Connect
15747,CA,,,19.0,EV Connect
15748,CA,,,3.0,EV Connect
15749,CA,,,1.0,EV Connect
15750,CA,,,7.0,EV Connect
15751,CA,,,7.0,EV Connect
15752,CA,,,4.0,EV Connect
15753,CA,,,10.0,EV Connect
15754,CA,,,10.0,EV Connect
15755,CA,,,2.0,EV Connect
15756,CA,,,4.0,EV Connect
15757,CA,1.0,,,EV Connect
15758,CA,,,1.0,EV Connect
15759,CA,,,32.0,EV Connect
15760,CA,,,4.0,EV Connect
15761,CA,,,2.0,EV Connect
15762,CA,,,4.0,EV Connect
15763,CA,,,2.0,EV Connect
15764,CA,,,4.0,EV Connect
15765,CA,,,4.0,EV Connect
15766,CA,,,1.0,EV Connect
15767,CA,,,3.0,EV Connect
15768,CA,,,2.0,EV Connect
15769,CA,,,8.0,EV Connect
15770,CA,,,1.0,EV Connect
15771,CA,,,8.0,
15772,CA,,,6.0,EV Connect
15773,CA,,,5.0,EV Connect
15774,CA,,,6.0,EV Connect
15775,CA,,,8.0,EV Connect
15776,CA,,,5.0,EV Connect
15777,CA,,,10.0,EV Connect
15778,CA,,,2.0,EV Connect
15779,CA,,,4.0,EV Connect
15780,CA,,,4.0,EV Connect
15781,CA,,,10.0,EV Connect
15782,CA,,,60.0,EV Connect
15783,CA,,,7.0,EV Connect
15784,CA,5.0,,3.0,EV Connect
15785,CA,,,1.0,EV Connect
15786,CA,,,12.0,EV Connect
15787,CA,,,4.0,EV Connect
15788,CA,,,4.0,EV Connect
15789,CA,,,16.0,EV Connect
15790,CA,,,4.0,EV Connect
15791,CA,,,4.0,EV Connect
15792,CA,,,8.0,EV Connect
15793,CA,,,10.0,EV Connect
15794,CO,,,2.0,EV Connect
15795,CO,,,4.0,EV Connect
15796,DC,,,2.0,EV Connect
15797,DC,,,2.0,EV Connect
15798,DC,,,2.0,EV Connect
15799,GA,,,23.0,EV Connect
15800,GA,,,4.0,EV Connect
15801,IN,,,2.0,EV Connect
15802,IN,,,2.0,EV Connect
15803,KS,,,2.0,EV Connect
15804,LA,,,2.0,EV Connect
15805,MD,,,4.0,EV Connect
15806,MO,,,1.0,EV Connect
15807,NJ,,,2.0,EV Connect
15808,NJ,,,2.0,EV Connect
15809,NV,,,4.0,EV Connect
15810,NY,,,2.0,EV Connect
15811,NY,,,4.0,EV Connect
15812,NY,,,2.0,EV Connect
15813,NY,,,4.0,EV Connect
15814,NY,,,3.0,EV Connect
15815,NY,,,8.0,EV Connect
15816,NY,,,10.0,EV Connect
15817,NY,,,2.0,EV Connect
15818,NY,,,3.0,EV Connect
15819,NY,,,2.0,EV Connect
15820,NY,,,8.0,EV Connect
15821,NY,,,4.0,EV Connect
15822,NY,,,2.0,EV Connect
15823,NY,,,2.0,EV Connect
15824,NY,,,2.0,EV Connect
15825,NY,,,2.0,EV Connect
15826,NY,,,3.0,EV Connect
15827,NY,,,2.0,EV Connect
15828,NY,,,2.0,EV Connect
15829,NY,,,2.0,EV Connect
15830,NY,,,3.0,EV Connect
15831,NY,,,2.0,EV Connect
15832,NY,,,2.0,EV Connect
15833,NY,,,2.0,EV Connect
15834,NY,,,2.0,EV Connect
15835,NY,,,2.0,EV Connect
15836,NY,,,8.0,EV Connect
15837,NY,,,2.0,EV Connect
15838,NY,,,2.0,EV Connect
15839,NY,,,3.0,EV Connect
15840,NY,,,2.0,EV Connect
15841,NY,,,2.0,EV Connect
15842,NY,,,2.0,EV Connect
15843,NY,,,2.0,EV Connect
15844,NY,,,2.0,EV Connect
15845,NY,,,2.0,EV Connect
15846,NY,,,3.0,EV Connect
15847,NY,,,3.0,EV Connect
15848,NY,,,8.0,EV Connect
15849,NY,,,2.0,EV Connect
15850,NY,,,2.0,EV Connect
15851,NY,,,5.0,EV Connect
15852,NY,,,4.0,EV Connect
15853,OK,,,2.0,EV Connect
15854,OR,,,2.0,EV Connect
15855,OR,,,6.0,EV Connect
15856,TX,,,2.0,EV Connect
15857,TX,,,2.0,EV Connect
15858,TX,,,4.0,EV Connect
15859,VA,,,1.0,EV Connect
15860,VA,,,4.0,EV Connect
15861,WA,,,2.0,EV Connect
15862,WA,,,4.0,EV Connect
15863,WA,,,2.0,EV Connect
15864,CA,,,4.0,EV Connect
15865,CA,,,2.0,ChargePoint Network
15866,NY,,,1.0,ChargePoint Network
15867,NV,,,2.0,ChargePoint Network
15868,CA,,,2.0,
15869,PA,,,2.0,ChargePoint Network
15870,CA,,,2.0,ChargePoint Network
15871,FL,,,1.0,ChargePoint Network
15872,CA,,,2.0,ChargePoint Network
15873,CA,,,2.0,ChargePoint Network
15874,IL,,,2.0,ChargePoint Network
15875,MA,,,2.0,ChargePoint Network
15876,CO,,,2.0,ChargePoint Network
15877,CA,,,4.0,ChargePoint Network
15878,MN,,,2.0,SemaCharge Network
15879,GA,,,2.0,SemaCharge Network
15880,FL,,,2.0,SemaCharge Network
15881,FL,,,2.0,SemaCharge Network
15882,CA,,,2.0,ChargePoint Network
15883,CO,,,2.0,ChargePoint Network
15884,CA,,,2.0,ChargePoint Network
15885,MO,,,2.0,ChargePoint Network
15886,CA,,,1.0,ChargePoint Network
15887,CO,,,4.0,ChargePoint Network
15888,NY,,,6.0,ChargePoint Network
15889,CA,,,8.0,ChargePoint Network
15890,MI,,,4.0,ChargePoint Network
15891,NY,4.0,,,eVgo Network
15892,TX,,,1.0,
15893,IL,10.0,,,Tesla
15894,IL,20.0,,,Tesla
15895,IL,8.0,,,Tesla
15896,IL,10.0,,,Tesla
15897,IL,14.0,,,Tesla
15898,IL,,,2.0,Tesla
15899,IL,,,6.0,Tesla
15900,IL,,,4.0,Tesla
15901,IL,,,2.0,Tesla
15902,IL,,,2.0,Tesla
15903,IL,,,2.0,Tesla
15904,IL,,,2.0,Tesla
15905,IL,,,6.0,Tesla
15906,IL,,,3.0,Tesla
15907,IL,,,2.0,Tesla
15908,IL,,,1.0,Tesla
15909,CA,,,4.0,ChargePoint Network
15910,MO,,,4.0,ChargePoint Network
15911,FL,,,2.0,ChargePoint Network
15912,MO,,,6.0,ChargePoint Network
15913,MO,,,6.0,ChargePoint Network
15914,KS,,,6.0,ChargePoint Network
15915,MO,,,4.0,ChargePoint Network
15916,MO,,,4.0,ChargePoint Network
15917,MO,,,4.0,ChargePoint Network
15918,MO,,,6.0,ChargePoint Network
15919,MO,,,4.0,ChargePoint Network
15920,MO,,,4.0,ChargePoint Network
15921,CA,,,4.0,EV Connect
15922,CA,,,6.0,EV Connect
15923,CA,,,4.0,EV Connect
15924,OH,,,1.0,
15925,CA,,,2.0,ChargePoint Network
15926,GA,,,2.0,ChargePoint Network
15927,CA,,,2.0,ChargePoint Network
15928,NC,,,2.0,ChargePoint Network
15929,NC,,,2.0,ChargePoint Network
15930,CA,,,2.0,ChargePoint Network
15931,CO,,,2.0,ChargePoint Network
15932,GA,1.0,,,ChargePoint Network
15933,NY,,,2.0,ChargePoint Network
15934,NY,,,2.0,ChargePoint Network
15935,UT,,,2.0,ChargePoint Network
15936,UT,,,2.0,ChargePoint Network
15937,UT,,,2.0,ChargePoint Network
15938,UT,,,4.0,ChargePoint Network
15939,UT,,,2.0,ChargePoint Network
15940,UT,,,4.0,ChargePoint Network
15941,UT,,,2.0,ChargePoint Network
15942,UT,,,2.0,ChargePoint Network
15943,UT,,,2.0,ChargePoint Network
15944,UT,,,2.0,ChargePoint Network
15945,UT,,,2.0,ChargePoint Network
15946,UT,,,2.0,ChargePoint Network
15947,VA,,,2.0,ChargePoint Network
15948,AL,,,2.0,ChargePoint Network
15949,CO,,,6.0,Tesla
15950,CA,,,6.0,Blink Network
15951,WA,,,2.0,Blink Network
15952,TN,,,2.0,Blink Network
15953,AZ,,,4.0,Blink Network
15954,TX,,,4.0,Blink Network
15955,TX,,,2.0,Blink Network
15956,TX,,,2.0,Blink Network
15957,TX,,,2.0,Blink Network
15958,TX,,,2.0,Blink Network
15959,TX,,,4.0,Blink Network
15960,AZ,,,2.0,Blink Network
15961,WA,,,2.0,Blink Network
15962,CA,,,2.0,Blink Network
15963,CA,,,3.0,Blink Network
15964,TX,,,2.0,Blink Network
15965,WA,,,3.0,Blink Network
15966,OR,,,2.0,Blink Network
15967,NY,,,2.0,Blink Network
15968,CA,,,2.0,Blink Network
15969,NV,,,1.0,Blink Network
15970,OR,,,2.0,Blink Network
15971,WA,,,2.0,Blink Network
15972,TN,,,2.0,Blink Network
15973,AZ,,,5.0,Blink Network
15974,AZ,,,1.0,Blink Network
15975,TX,,,2.0,Blink Network
15976,WA,1.0,,3.0,Blink Network
15977,CO,2.0,,,Blink Network
15978,CO,,,2.0,Blink Network
15979,IL,,,2.0,Blink Network
15980,OR,,,4.0,Blink Network
15981,NY,,,2.0,Blink Network
15982,TX,,,2.0,Blink Network
15983,OR,,,2.0,Blink Network
15984,CA,2.0,,,Blink Network
15985,NY,,,1.0,Blink Network
15986,IN,,,2.0,Blink Network
15987,IN,,,2.0,Blink Network
15988,NY,,,1.0,Blink Network
15989,NY,,,1.0,Blink Network
15990,OR,,,1.0,Blink Network
15991,TN,,,2.0,Blink Network
15992,AZ,,,2.0,Blink Network
15993,AZ,,,2.0,Blink Network
15994,OR,,,2.0,Blink Network
15995,CA,,,2.0,Blink Network
15996,IL,,,2.0,Blink Network
15997,CA,,,1.0,Blink Network
15998,NC,,,1.0,Blink Network
15999,WA,,,1.0,Blink Network
16000,WA,,,2.0,Blink Network
16001,WA,,,1.0,Blink Network
16002,WA,,,1.0,Blink Network
16003,AZ,,,6.0,Blink Network
16004,CA,,,3.0,Blink Network
16005,CA,2.0,,4.0,Blink Network
16006,CA,2.0,,6.0,Blink Network
16007,TN,,,2.0,Blink Network
16008,NJ,,,2.0,Blink Network
16009,NV,,,2.0,Blink Network
16010,GA,,,2.0,Blink Network
16011,MD,,,1.0,Blink Network
16012,TX,,,2.0,Blink Network
16013,TN,,,3.0,Blink Network
16014,CA,1.0,,,Blink Network
16015,TN,,,2.0,Blink Network
16016,WA,,,4.0,Blink Network
16017,CA,,,3.0,Blink Network
16018,CA,,,2.0,Blink Network
16019,CA,,,3.0,Blink Network
16020,CA,,,3.0,Blink Network
16021,CA,,,3.0,Blink Network
16022,MA,,,4.0,Blink Network
16023,AZ,,,2.0,Blink Network
16024,MD,,,2.0,Blink Network
16025,TX,,,2.0,Blink Network
16026,WA,,,4.0,Blink Network
16027,OR,,,1.0,Blink Network
16028,GA,,,1.0,Blink Network
16029,TX,,,2.0,Blink Network
16030,TX,,,2.0,Blink Network
16031,IN,,,2.0,Blink Network
16032,AZ,,,3.0,Blink Network
16033,OR,,,3.0,Blink Network
16034,OR,,,2.0,Blink Network
16035,AZ,,,2.0,Blink Network
16036,CA,,,1.0,Blink Network
16037,IL,,,2.0,Blink Network
16038,WA,,,2.0,Blink Network
16039,OR,,,4.0,Blink Network
16040,OR,,,2.0,Blink Network
16041,OR,,,2.0,Blink Network
16042,OR,,,2.0,Blink Network
16043,TX,,,3.0,Blink Network
16044,CA,,,4.0,Blink Network
16045,FL,,,2.0,Blink Network
16046,CA,,,1.0,Blink Network
16047,OR,,,1.0,Blink Network
16048,FL,,,1.0,Blink Network
16049,CA,2.0,,1.0,Blink Network
16050,TX,,,2.0,Blink Network
16051,TX,,,2.0,Blink Network
16052,CA,,,4.0,Blink Network
16053,CA,2.0,,3.0,Blink Network
16054,CA,,,5.0,Blink Network
16055,TN,,,4.0,Blink Network
16056,AZ,,,2.0,Blink Network
16057,CA,,,2.0,Blink Network
16058,IL,,,1.0,Blink Network
16059,OR,,,2.0,Blink Network
16060,OR,,,2.0,Blink Network
16061,WA,,,2.0,Blink Network
16062,OR,,,2.0,Blink Network
16063,OR,,,2.0,Blink Network
16064,OR,,,3.0,Blink Network
16065,GA,,,2.0,Blink Network
16066,TN,2.0,,,Blink Network
16067,VA,,,1.0,Blink Network
16068,OR,,,1.0,Blink Network
16069,PA,,,2.0,Blink Network
16070,AZ,,,2.0,Blink Network
16071,IL,,,1.0,Blink Network
16072,IL,,,1.0,Blink Network
16073,TX,,,2.0,Blink Network
16074,TX,,,1.0,Blink Network
16075,TX,,,2.0,Blink Network
16076,TX,,,1.0,Blink Network
16077,TX,,,1.0,Blink Network
16078,TX,,,1.0,Blink Network
16079,TX,,,3.0,Blink Network
16080,CA,2.0,,6.0,Blink Network
16081,WA,,,2.0,Blink Network
16082,TN,,,4.0,Blink Network
16083,TN,,,1.0,Blink Network
16084,TN,,,2.0,Blink Network
16085,TN,,,2.0,Blink Network
16086,TN,,,2.0,Blink Network
16087,TN,,,2.0,Blink Network
16088,TN,,,2.0,Blink Network
16089,TN,,,1.0,Blink Network
16090,TN,,,2.0,Blink Network
16091,TN,,,2.0,Blink Network
16092,TN,,,2.0,Blink Network
16093,TN,,,2.0,Blink Network
16094,TN,,,2.0,Blink Network
16095,WA,,,2.0,Blink Network
16096,TN,,,2.0,Blink Network
16097,TN,,,2.0,Blink Network
16098,TN,,,2.0,Blink Network
16099,TN,,,1.0,Blink Network
16100,TN,,,2.0,Blink Network
16101,TN,,,2.0,Blink Network
16102,AZ,,,2.0,Blink Network
16103,AZ,,,2.0,Blink Network
16104,NY,,,4.0,Blink Network
16105,AZ,,,2.0,Blink Network
16106,AZ,,,4.0,Blink Network
16107,AZ,,,2.0,Blink Network
16108,TX,,,2.0,Blink Network
16109,OR,,,6.0,Blink Network
16110,CA,,,2.0,Blink Network
16111,CA,,,1.0,Blink Network
16112,GA,,,2.0,Blink Network
16113,WA,,,2.0,Blink Network
16114,AZ,,,2.0,Blink Network
16115,TN,,,4.0,Blink Network
16116,NM,,,1.0,Blink Network
16117,CA,,,1.0,Blink Network
16118,OR,,,2.0,Blink Network
16119,OR,,,4.0,Blink Network
16120,AZ,,,2.0,Blink Network
16121,AZ,,,2.0,Blink Network
16122,AZ,,,2.0,Blink Network
16123,AZ,,,2.0,Blink Network
16124,TN,,,4.0,Blink Network
16125,OR,,,2.0,Blink Network
16126,AZ,,,2.0,Blink Network
16127,CA,,,4.0,Blink Network
16128,CA,,,2.0,Blink Network
16129,TN,,,2.0,Blink Network
16130,TN,,,2.0,Blink Network
16131,TX,,,2.0,Blink Network
16132,FL,,,2.0,Blink Network
16133,TX,,,1.0,Blink Network
16134,WA,,,2.0,Blink Network
16135,AZ,,,2.0,Blink Network
16136,AZ,,,2.0,Blink Network
16137,CA,,,3.0,Blink Network
16138,PA,,,2.0,Blink Network
16139,SC,,,1.0,Blink Network
16140,WA,,,2.0,Blink Network
16141,AZ,,,2.0,Blink Network
16142,FL,,,2.0,Blink Network
16143,NY,,,2.0,Blink Network
16144,VA,,,2.0,Blink Network
16145,NJ,,,4.0,Blink Network
16146,AZ,,,2.0,Blink Network
16147,AZ,,,2.0,Blink Network
16148,AZ,,,2.0,Blink Network
16149,WA,,,4.0,Blink Network
16150,WA,,,2.0,Blink Network
16151,NC,,,2.0,Blink Network
16152,TX,,,2.0,Blink Network
16153,OR,,,1.0,Blink Network
16154,OR,,,2.0,Blink Network
16155,OR,,,2.0,Blink Network
16156,NY,,,1.0,Blink Network
16157,WA,,,2.0,Blink Network
16158,OR,,,2.0,Blink Network
16159,CA,,,2.0,Blink Network
16160,NY,,,2.0,Blink Network
16161,NY,,,2.0,Blink Network
16162,CA,1.0,,,Blink Network
16163,FL,,,4.0,Blink Network
16164,NV,,,1.0,Blink Network
16165,TN,,,2.0,Blink Network
16166,AZ,,,1.0,Blink Network
16167,AZ,,,2.0,Blink Network
16168,WA,,,2.0,Blink Network
16169,TN,,,1.0,Blink Network
16170,CA,,,5.0,Blink Network
16171,AZ,2.0,,,Blink Network
16172,AZ,,,1.0,Blink Network
16173,OR,,,2.0,Blink Network
16174,TX,,,1.0,Blink Network
16175,GA,,,2.0,Blink Network
16176,CA,,,10.0,Blink Network
16177,CA,,,3.0,Blink Network
16178,TX,,,2.0,Blink Network
16179,TX,,,4.0,Blink Network
16180,TN,,,2.0,Blink Network
16181,AZ,,,4.0,Blink Network
16182,CA,,,2.0,Blink Network
16183,AZ,,,5.0,Blink Network
16184,AZ,,,1.0,Blink Network
16185,AZ,,,2.0,Blink Network
16186,AZ,,,3.0,Blink Network
16187,OR,2.0,,1.0,Blink Network
16188,TX,,,3.0,Blink Network
16189,OR,,,2.0,Blink Network
16190,CA,,,10.0,Blink Network
16191,TX,,,1.0,Blink Network
16192,CA,,,5.0,Blink Network
16193,CA,,,4.0,Blink Network
16194,GA,,,3.0,Blink Network
16195,AZ,2.0,,2.0,Blink Network
16196,OR,,,4.0,Blink Network
16197,CA,,,2.0,Blink Network
16198,WA,,,1.0,Blink Network
16199,OR,,,4.0,Blink Network
16200,CA,,,4.0,Blink Network
16201,FL,,,1.0,Blink Network
16202,OR,2.0,,,Blink Network
16203,AZ,,,1.0,Blink Network
16204,TN,2.0,,,Blink Network
16205,TN,,,2.0,Blink Network
16206,CA,,,2.0,Blink Network
16207,CA,,,2.0,Blink Network
16208,TX,,,6.0,Blink Network
16209,CA,,,3.0,Blink Network
16210,TN,,,3.0,Blink Network
16211,OR,,,2.0,Blink Network
16212,CA,,,5.0,Blink Network
16213,TX,,,3.0,Blink Network
16214,CA,,,2.0,Blink Network
16215,OR,,,2.0,Blink Network
16216,TX,,,2.0,Blink Network
16217,TN,,,3.0,Blink Network
16218,TN,,,2.0,Blink Network
16219,WA,,,4.0,Blink Network
16220,TX,,,4.0,Blink Network
16221,OR,,,3.0,Blink Network
16222,OR,,,2.0,Blink Network
16223,CO,,,3.0,Blink Network
16224,OH,,,3.0,Blink Network
16225,FL,,,3.0,Blink Network
16226,VA,,,3.0,Blink Network
16227,WA,,,5.0,Blink Network
16228,CA,,,4.0,Blink Network
16229,MD,,,3.0,Blink Network
16230,MD,,,3.0,Blink Network
16231,PA,,,3.0,Blink Network
16232,FL,,,3.0,Blink Network
16233,NC,,,1.0,Blink Network
16234,TX,,,2.0,Blink Network
16235,TX,,,2.0,Blink Network
16236,AZ,,,4.0,Blink Network
16237,WA,,,6.0,Blink Network
16238,OR,,,2.0,Blink Network
16239,CA,,,2.0,Blink Network
16240,CA,,,2.0,Blink Network
16241,CA,,,2.0,Blink Network
16242,AZ,,,2.0,Blink Network
16243,TX,,,3.0,Blink Network
16244,AZ,,,2.0,Blink Network
16245,FL,,,1.0,Blink Network
16246,CA,,,4.0,Blink Network
16247,CT,,,1.0,Blink Network
16248,CT,,,1.0,Blink Network
16249,WA,2.0,,1.0,Blink Network
16250,AZ,,,1.0,Blink Network
