,State,DC Fast Charge,Level 1,Level 2,EV Network
16245,WA,,,2.0,Blink Network
16246,WA,,,1.0,Blink Network
16247,WA,,,1.0,Blink Network
16248,AZ,,,6.0,Blink Network
16249,CA,,,3.0,Blink Network
16250,CA,2.0,,4.0,Blink Network
16251,CA,2.0,,6.0,Blink Network
16252,TN,,,2.0,Blink Network
16253,NJ,,,2.0,Blink Network
16254,NV,,,2.0,Blink Network
16255,GA,,,2.0,Blink Network
16256,MD,,,1.0,Blink Network
16257,TX,,,2.0,Blink Network
16258,TN,,,3.0,Blink Network
16259,CA,1.0,,,Blink Network
16260,TN,,,2.0,Blink Network
16261,WA,,,4.0,Blink Network
16262,CA,,,3.0,Blink Network
16263,CA,,,2.0,Blink Network
16264,CA,,,3.0,Blink Network
16265,CA,,,3.0,Blink Network
16266,CA,,,3.0,Blink Network
16267,MA,,,4.0,Blink Network
16268,AZ,,,2.0,Blink Network
16269,MD,,,2.0,Blink Network
16270,TX,,,2.0,Blink Network
16271,WA,,,4.0,Blink Network
16272,OR,,,1.0,Blink Network
16273,GA,,,1.0,Blink Network
16274,TX,,,2.0,Blink Network
16275,TX,,,2.0,Blink Network
16276,IN,,,2.0,Blink Network
16277,AZ,,,3.0,Blink Network
16278,OR,,,3.0,Blink Network
16279,OR,,,2.0,Blink Network
16280,AZ,,,2.0,Blink Network
16281,CA,,,1.0,Blink Network
16282,IL,,,2.0,Blink Network
16283,WA,,,2.0,Blink Network
16284,OR,,,4.0,Blink Network
16285,OR,,,2.0,Blink Network
16286,OR,,,2.0,Blink Network
16287,OR,,,2.0,Blink Network
16288,TX,,,3.0,Blink Network
16289,CA,,,4.0,Blink Network
16290,FL,,,2.0,Blink Network
16291,CA,,,1.0,Blink Network
16292,OR,,,1.0,Blink Network
16293,FL,,,1.0,Blink Network
16294,CA,2.0,,1.0,Blink Network
16295,TX,,,2.0,Blink Network
16296,TX,,,2.0,Blink Network
16297,CA,,,4.0,Blink Network
16298,CA,2.0,,3.0,Blink Network
16299,CA,,,5.0,Blink Network
16300,TN,,,4.0,Blink Network
16301,AZ,,,2.0,Blink Network
16302,CA,,,2.0,Blink Network
16303,IL,,,1.0,Blink Network
16304,OR,,,2.0,Blink Network
16305,OR,,,2.0,Blink Network
16306,WA,,,2.0,Blink Network
16307,OR,,,2.0,Blink Network
16308,OR,,,2.0,Blink Network
16309,OR,,,3.0,Blink Network
16310,GA,,,2.0,Blink Network
16311,TN,2.0,,,Blink Network
16312,VA,,,1.0,Blink Network
16313,OR,,,1.0,Blink Network
16314,PA,,,2.0,Blink Network
16315,AZ,,,2.0,Blink Network
16316,IL,,,1.0,Blink Network
16317,IL,,,1.0,Blink Network
16318,TX,,,2.0,Blink Network
16319,TX,,,1.0,Blink Network
16320,TX,,,2.0,Blink Network
16321,TX,,,1.0,Blink Network
16322,TX,,,1.0,Blink Network
16323,TX,,,1.0,Blink Network
16324,TX,,,3.0,Blink Network
16325,CA,2.0,,6.0,Blink Network
16326,WA,,,2.0,Blink Network
16327,TN,,,4.0,Blink Network
16328,TN,,,1.0,Blink Network
16329,TN,,,2.0,Blink Network
16330,TN,,,2.0,Blink Network
16331,TN,,,2.0,Blink Network
16332,TN,,,2.0,Blink Network
16333,TN,,,2.0,Blink Network
16334,TN,,,1.0,Blink Network
16335,TN,,,2.0,Blink Network
16336,TN,,,2.0,Blink Network
16337,TN,,,2.0,Blink Network
16338,TN,,,2.0,Blink Network
16339,TN,,,2.0,Blink Network
16340,WA,,,2.0,Blink Network
16341,TN,,,2.0,Blink Network
16342,TN,,,2.0,Blink Network
16343,TN,,,2.0,Blink Network
16344,TN,,,1.0,Blink Network
16345,TN,,,2.0,Blink Network
16346,TN,,,2.0,Blink Network
16347,AZ,,,2.0,Blink Network
16348,AZ,,,2.0,Blink Network
16349,NY,,,4.0,Blink Network
16350,AZ,,,2.0,Blink Network
16351,AZ,,,4.0,Blink Network
16352,AZ,,,2.0,Blink Network
16353,TX,,,2.0,Blink Network
16354,OR,,,6.0,Blink Network
16355,CA,,,2.0,Blink Network
16356,CA,,,1.0,Blink Network
16357,GA,,,2.0,Blink Network
16358,WA,,,2.0,Blink Network
16359,AZ,,,2.0,Blink Network
16360,TN,,,4.0,Blink Network
16361,NM,,,1.0,Blink Network
16362,CA,,,1.0,Blink Network
16363,OR,,,2.0,Blink Network
16364,OR,,,4.0,Blink Network
16365,AZ,,,2.0,Blink Network
16366,AZ,,,2.0,Blink Network
16367,AZ,,,2.0,Blink Network
16368,AZ,,,2.0,Blink Network
16369,TN,,,4.0,Blink Network
16370,OR,,,2.0,Blink Network
16371,AZ,,,2.0,Blink Network
16372,CA,,,4.0,Blink Network
16373,CA,,,2.0,Blink Network
16374,TN,,,2.0,Blink Network
16375,TN,,,2.0,Blink Network
16376,TX,,,2.0,Blink Network
16377,FL,,,2.0,Blink Network
16378,TX,,,1.0,Blink Network
16379,WA,,,2.0,Blink Network
16380,AZ,,,2.0,Blink Network
16381,AZ,,,2.0,Blink Network
16382,CA,,,3.0,Blink Network
16383,PA,,,2.0,Blink Network
16384,SC,,,1.0,Blink Network
16385,WA,,,2.0,Blink Network
16386,AZ,,,2.0,Blink Network
16387,FL,,,2.0,Blink Network
16388,NY,,,2.0,Blink Network
16389,VA,,,2.0,Blink Network
16390,NJ,,,4.0,Blink Network
16391,AZ,,,2.0,Blink Network
16392,AZ,,,2.0,Blink Network
16393,AZ,,,2.0,Blink Network
16394,WA,,,4.0,Blink Network
16395,WA,,,2.0,Blink Network
16396,NC,,,2.0,Blink Network
16397,TX,,,2.0,Blink Network
16398,OR,,,1.0,Blink Network
16399,OR,,,2.0,Blink Network
16400,OR,,,2.0,Blink Network
16401,NY,,,1.0,Blink Network
16402,WA,,,2.0,Blink Network
16403,OR,,,2.0,Blink Network
16404,CA,,,2.0,Blink Network
16405,NY,,,2.0,Blink Network
16406,NY,,,2.0,Blink Network
16407,CA,1.0,,,Blink Network
16408,FL,,,4.0,Blink Network
16409,NV,,,1.0,Blink Network
16410,TN,,,2.0,Blink Network
16411,AZ,,,1.0,Blink Network
16412,AZ,,,2.0,Blink Network
16413,WA,,,2.0,Blink Network
16414,TN,,,1.0,Blink Network
16415,CA,,,5.0,Blink Network
16416,AZ,2.0,,,Blink Network
16417,AZ,,,1.0,Blink Network
16418,OR,,,2.0,Blink Network
16419,TX,,,1.0,Blink Network
16420,GA,,,2.0,Blink Network
16421,CA,,,10.0,Blink Network
16422,CA,,,3.0,Blink Network
16423,TX,,,2.0,Blink Network
16424,TX,,,4.0,Blink Network
16425,TN,,,2.0,Blink Network
16426,AZ,,,4.0,Blink Network
16427,CA,,,2.0,Blink Network
16428,AZ,,,5.0,Blink Network
16429,AZ,,,1.0,Blink Network
16430,AZ,,,2.0,Blink Network
16431,AZ,,,3.0,Blink Network
16432,OR,2.0,,1.0,Blink Network
16433,TX,,,3.0,Blink Network
16434,OR,,,2.0,Blink Network
16435,CA,,,10.0,Blink Network
16436,TX,,,1.0,Blink Network
16437,CA,,,5.0,Blink Network
16438,CA,,,4.0,Blink Network
16439,GA,,,3.0,Blink Network
16440,AZ,2.0,,2.0,Blink Network
16441,OR,,,4.0,Blink Network
16442,CA,,,2.0,Blink Network
16443,WA,,,1.0,Blink Network
16444,OR,,,4.0,Blink Network
16445,CA,,,4.0,Blink Network
16446,FL,,,1.0,Blink Network
16447,OR,2.0,,,Blink Network
16448,AZ,,,1.0,Blink Network
16449,TN,2.0,,,Blink Network
16450,TN,,,2.0,Blink Network
16451,CA,,,2.0,Blink Network
16452,CA,,,2.0,Blink Network
16453,TX,,,6.0,Blink Network
16454,CA,,,3.0,Blink Network
16455,TN,,,3.0,Blink Network
16456,OR,,,2.0,Blink Network
16457,CA,,,5.0,Blink Network
16458,TX,,,3.0,Blink Network
16459,CA,,,2.0,Blink Network
16460,OR,,,2.0,Blink Network
16461,TX,,,2.0,Blink Network
16462,TN,,,3.0,Blink Network
16463,TN,,,2.0,Blink Network
16464,WA,,,4.0,Blink Network
16465,TX,,,4.0,Blink Network
16466,OR,,,3.0,Blink Network
16467,OR,,,2.0,Blink Network
16468,CO,,,3.0,Blink Network
16469,OH,,,3.0,Blink Network
16470,FL,,,3.0,Blink Network
16471,VA,,,3.0,Blink Network
16472,WA,,,5.0,Blink Network
16473,CA,,,4.0,Blink Network
16474,MD,,,3.0,Blink Network
16475,MD,,,3.0,Blink Network
16476,PA,,,3.0,Blink Network
16477,FL,,,3.0,Blink Network
16478,NC,,,1.0,Blink Network
16479,TX,,,2.0,Blink Network
16480,TX,,,2.0,Blink Network
16481,AZ,,,4.0,Blink Network
16482,WA,,,6.0,Blink Network
16483,OR,,,2.0,Blink Network
16484,CA,,,2.0,Blink Network
16485,CA,,,2.0,Blink Network
16486,CA,,,2.0,Blink Network
16487,AZ,,,2.0,Blink Network
16488,TX,,,3.0,Blink Network
16489,AZ,,,2.0,Blink Network
16490,FL,,,1.0,Blink Network
16491,CA,,,4.0,Blink Network
16492,CT,,,1.0,Blink Network
16493,CT,,,1.0,Blink Network
16494,WA,2.0,,1.0,Blink Network
16495,AZ,,,1.0,Blink Network
16496,AZ,,,4.0,Blink Network
16497,AZ,,,2.0,Blink Network
16498,OH,,,1.0,Blink Network
16499,OR,,,2.0,Blink Network
16500,TN,,,2.0,Blink Network
16501,DC,,,2.0,Blink Network
16502,OR,,,1.0,Blink Network
16503,AZ,,,4.0,Blink Network
16504,OR,,,4.0,Blink Network
16505,GA,,,1.0,Blink Network
16506,FL,,,1.0,Blink Network
16507,TN,,,1.0,Blink Network
16508,CA,,,1.0,Blink Network
16509,OR,,,2.0,Blink Network
16510,AZ,,,2.0,Blink Network
16511,AZ,,,2.0,Blink Network
16512,CA,2.0,,1.0,Blink Network
16513,TN,,,1.0,Blink Network
16514,GA,,,2.0,Blink Network
16515,GA,,,2.0,Blink Network
16516,OR,,,4.0,Blink Network
16517,AZ,,,1.0,Blink Network
16518,AZ,,,2.0,Blink Network
16519,AZ,,,2.0,Blink Network
16520,AZ,,,2.0,Blink Network
16521,AZ,,,2.0,Blink Network
16522,WV,,,1.0,Blink Network
16523,CA,,,2.0,Blink Network
16524,TN,,,2.0,Blink Network
16525,TX,,,2.0,Blink Network
16526,OR,2.0,,1.0,Blink Network
16527,CA,2.0,,,Blink Network
16528,AZ,,,2.0,Blink Network
16529,OR,,,2.0,Blink Network
16530,AZ,,,2.0,Blink Network
16531,TX,,,1.0,Blink Network
16532,CA,,,2.0,Blink Network
16533,AZ,,,2.0,Blink Network
16534,AZ,,,1.0,Blink Network
16535,AZ,,,2.0,Blink Network
16536,AZ,,,2.0,Blink Network
16537,OR,,,2.0,Blink Network
16538,NY,,,1.0,Blink Network
16539,GA,,,8.0,Blink Network
16540,GA,,,2.0,Blink Network
16541,CA,2.0,,4.0,Blink Network
16542,TX,,,2.0,Blink Network
16543,TX,,,3.0,Blink Network
16544,AZ,2.0,,1.0,Blink Network
16545,DC,,,1.0,Blink Network
16546,TX,,,2.0,Blink Network
16547,CA,,,7.0,Blink Network
16548,CA,,,1.0,Blink Network
16549,CA,,,3.0,Blink Network
16550,TX,,,2.0,Blink Network
16551,AZ,,,3.0,Blink Network
16552,IL,,,2.0,Blink Network
16553,NY,,,1.0,Blink Network
16554,TX,,,2.0,Blink Network
16555,FL,,,2.0,Blink Network
16556,TN,,,2.0,Blink Network
16557,TN,,,2.0,Blink Network
16558,TN,,,2.0,Blink Network
16559,NY,,,1.0,Blink Network
16560,NY,,,2.0,Blink Network
16561,CA,,,3.0,Blink Network
16562,TN,,,2.0,Blink Network
16563,CA,,,7.0,Blink Network
16564,TX,,,1.0,Blink Network
16565,CA,2.0,,,Blink Network
16566,CA,,,1.0,Blink Network
16567,TN,,,6.0,Blink Network
16568,TN,,,4.0,Blink Network
16569,HI,,,1.0,Blink Network
16570,AZ,,,2.0,Blink Network
16571,CA,,,7.0,Blink Network
16572,VA,,,2.0,Blink Network
16573,TN,,,2.0,Blink Network
16574,TN,,,2.0,Blink Network
16575,AZ,,,2.0,Blink Network
16576,AZ,,,2.0,Blink Network
16577,AZ,,,2.0,Blink Network
16578,CA,,,1.0,Blink Network
16579,WA,,,3.0,Blink Network
16580,WA,,,1.0,Blink Network
16581,TN,,,2.0,Blink Network
16582,PA,,,2.0,Blink Network
16583,AZ,,,2.0,Blink Network
16584,WA,,,2.0,Blink Network
16585,TX,,,3.0,Blink Network
16586,TX,,,2.0,Blink Network
16587,TX,,,2.0,Blink Network
16588,TX,,,2.0,Blink Network
16589,AZ,,,2.0,Blink Network
16590,TX,,,2.0,Blink Network
16591,PA,,,2.0,Blink Network
16592,TN,,,2.0,Blink Network
16593,FL,,,1.0,Blink Network
16594,VA,,,2.0,Blink Network
16595,MD,,,2.0,Blink Network
16596,MD,,,2.0,Blink Network
16597,CA,,,16.0,Blink Network
16598,VA,,,2.0,Blink Network
16599,AZ,,,2.0,Blink Network
16600,TN,,,2.0,Blink Network
16601,GA,,,1.0,Blink Network
16602,OR,,,1.0,Blink Network
16603,OR,,,1.0,Blink Network
16604,TX,,,2.0,Blink Network
16605,GA,,,1.0,Blink Network
16606,TN,,,3.0,Blink Network
16607,WA,,,3.0,Blink Network
16608,AZ,,,2.0,Blink Network
16609,WA,,,2.0,Blink Network
16610,AZ,,,2.0,Blink Network
16611,WA,,,2.0,Blink Network
16612,CA,,,1.0,Blink Network
16613,NY,,,1.0,Blink Network
16614,CA,,,3.0,Blink Network
16615,WA,,,2.0,Blink Network
16616,TX,,,3.0,Blink Network
16617,OR,,,1.0,Blink Network
16618,CA,2.0,,1.0,Blink Network
16619,WA,,,2.0,Blink Network
16620,CA,2.0,,2.0,Blink Network
16621,TX,,,3.0,Blink Network
16622,AZ,,,3.0,Blink Network
16623,TX,,,2.0,Blink Network
16624,PA,,,2.0,Blink Network
16625,OR,,,2.0,Blink Network
16626,AZ,,,4.0,Blink Network
16627,AZ,,,2.0,Blink Network
16628,TX,,,2.0,Blink Network
16629,WA,,,2.0,Blink Network
16630,AZ,,,4.0,Blink Network
16631,TX,,,2.0,Blink Network
16632,MS,,,2.0,Blink Network
16633,TX,,,2.0,Blink Network
16634,HI,,,1.0,Blink Network
16635,TN,,,1.0,Blink Network
16636,CA,,,4.0,Blink Network
16637,AZ,,,1.0,Blink Network
16638,AZ,,,1.0,Blink Network
16639,TN,,,1.0,Blink Network
16640,PA,,,1.0,Blink Network
16641,TN,,,6.0,Blink Network
16642,CA,,,3.0,Blink Network
16643,CA,,,2.0,Blink Network
16644,AZ,2.0,,,Blink Network
16645,WA,,,2.0,Blink Network
16646,WA,,,2.0,Blink Network
16647,PA,,,2.0,Blink Network
16648,PA,,,2.0,Blink Network
16649,WA,,,1.0,Blink Network
16650,CA,,,4.0,Blink Network
16651,CA,,,1.0,Blink Network
16652,CA,2.0,,5.0,Blink Network
16653,OR,,,2.0,Blink Network
16654,WA,,,3.0,Blink Network
16655,WA,,,4.0,Blink Network
16656,OR,,,2.0,Blink Network
16657,AZ,,,2.0,Blink Network
16658,CA,,,2.0,Blink Network
16659,OR,,,2.0,Blink Network
16660,TX,,,2.0,Blink Network
16661,WA,,,2.0,Blink Network
16662,IN,,,2.0,Blink Network
16663,CA,,,2.0,Blink Network
16664,CA,,,6.0,Blink Network
16665,CA,,,6.0,Blink Network
16666,CA,,,2.0,Blink Network
16667,CA,,,4.0,Blink Network
16668,AZ,,,2.0,Blink Network
16669,OR,,,2.0,Blink Network
16670,CA,,,5.0,Blink Network
16671,CA,,,3.0,Blink Network
16672,TN,,,1.0,Blink Network
16673,TX,,,8.0,Blink Network
16674,OR,2.0,,1.0,Blink Network
16675,OH,,,1.0,Blink Network
16676,CA,1.0,,,Blink Network
16677,WI,,,2.0,Blink Network
16678,WI,,,3.0,Blink Network
16679,CA,1.0,,1.0,Blink Network
16680,OR,,,10.0,Blink Network
16681,AZ,,,2.0,Blink Network
16682,TX,,,1.0,Blink Network
16683,AZ,,,2.0,Blink Network
16684,TN,,,2.0,Blink Network
16685,OR,,,3.0,Blink Network
16686,WA,,,2.0,Blink Network
16687,VT,,,2.0,Blink Network
16688,TX,,,1.0,Blink Network
16689,TX,,,4.0,Blink Network
16690,TX,,,1.0,Blink Network
16691,TN,,,3.0,Blink Network
16692,CA,,,5.0,Blink Network
16693,TX,,,2.0,Blink Network
16694,CA,,,2.0,Blink Network
16695,TX,,,1.0,Blink Network
16696,CA,,,3.0,Blink Network
16697,TX,,,1.0,Blink Network
16698,AZ,,,1.0,Blink Network
16699,CA,,,1.0,Blink Network
16700,WA,,,2.0,Blink Network
16701,PA,2.0,,1.0,Blink Network
16702,NY,,,1.0,Blink Network
16703,AZ,,,2.0,Blink Network
16704,GA,,,4.0,Blink Network
16705,GA,,,4.0,Blink Network
16706,GA,,,6.0,Blink Network
16707,CA,,,2.0,Blink Network
16708,WA,2.0,,2.0,Blink Network
16709,TN,,,1.0,Blink Network
16710,WA,2.0,,2.0,Blink Network
16711,WA,2.0,,2.0,Blink Network
16712,TX,,,1.0,Blink Network
16713,PA,,,4.0,Blink Network
16714,TX,,,1.0,Blink Network
16715,OR,,,2.0,Blink Network
16716,OR,,,2.0,Blink Network
16717,AZ,,,2.0,Blink Network
16718,FL,,,3.0,Blink Network
16719,CA,,,5.0,Blink Network
16720,AZ,,,1.0,Blink Network
16721,TX,,,1.0,Blink Network
16722,CA,,,1.0,Blink Network
16723,OR,,,3.0,Blink Network
16724,WA,,,2.0,Blink Network
16725,TX,,,2.0,Blink Network
16726,TX,,,2.0,Blink Network
16727,TX,,,12.0,Blink Network
16728,PA,,,1.0,Blink Network
16729,PA,,,1.0,Blink Network
16730,CA,,,2.0,Blink Network
16731,WA,,,2.0,Blink Network
16732,AZ,,,3.0,Blink Network
16733,TN,,,2.0,Blink Network
16734,PA,,,2.0,Blink Network
16735,TX,,,2.0,Blink Network
16736,WA,,,1.0,Blink Network
16737,AZ,,,4.0,Blink Network
16738,AZ,,,2.0,Blink Network
16739,TN,,,2.0,Blink Network
16740,OR,,,2.0,Blink Network
16741,DE,,,1.0,Blink Network
16742,WI,,,2.0,Blink Network
16743,CA,,,2.0,Blink Network
16744,CA,,,4.0,Blink Network
16745,MD,,,1.0,Blink Network
16746,PA,,,1.0,Blink Network
16747,WA,,,4.0,Blink Network
16748,AZ,,,1.0,Blink Network
16749,TX,,,2.0,Blink Network
16750,CA,,,3.0,Blink Network
16751,HI,,,2.0,Blink Network
16752,AZ,,,2.0,Blink Network
16753,MO,,,1.0,Blink Network
16754,AZ,,,4.0,Blink Network
16755,CA,2.0,,,Blink Network
16756,CA,,,1.0,Blink Network
16757,MD,,,4.0,Blink Network
16758,OR,,,1.0,Blink Network
16759,OR,,,2.0,Blink Network
16760,AZ,,,1.0,Blink Network
16761,CA,,,1.0,Blink Network
16762,CA,,,2.0,Blink Network
16763,CA,,,2.0,Blink Network
16764,TX,,,2.0,Blink Network
16765,TN,,,1.0,Blink Network
16766,CA,,,8.0,Blink Network
16767,WA,,,1.0,Blink Network
16768,AZ,,,2.0,Blink Network
16769,AZ,,,2.0,Blink Network
16770,AZ,,,6.0,Blink Network
16771,AZ,,,2.0,Blink Network
16772,TN,,,8.0,Blink Network
16773,OR,,,1.0,Blink Network
16774,OR,,,2.0,Blink Network
16775,OH,,,2.0,Blink Network
16776,AZ,,,2.0,Blink Network
16777,OH,,,1.0,Blink Network
16778,CA,2.0,,,Blink Network
16779,CA,,,2.0,Blink Network
16780,CA,,,3.0,Blink Network
16781,OR,2.0,,1.0,Blink Network
16782,TX,,,2.0,Blink Network
16783,CA,,,1.0,Blink Network
16784,CA,,,1.0,Blink Network
16785,CA,,,7.0,Blink Network
16786,TN,,,2.0,Blink Network
16787,CA,,,2.0,Blink Network
16788,CA,,,2.0,Blink Network
16789,MO,,,1.0,Blink Network
16790,CA,,,4.0,Blink Network
16791,CA,,,2.0,Blink Network
16792,WA,,,1.0,Blink Network
16793,WA,,,2.0,Blink Network
16794,OR,,,2.0,Blink Network
16795,FL,,,2.0,Blink Network
16796,TX,,,3.0,Blink Network
16797,NJ,,,2.0,Blink Network
16798,TN,,,2.0,Blink Network
16799,AZ,,,1.0,Blink Network
16800,AZ,,,2.0,Blink Network
16801,CA,,,4.0,Blink Network
16802,WA,,,1.0,Blink Network
16803,WA,,,4.0,Blink Network
16804,AZ,,,2.0,Blink Network
16805,GA,,,2.0,Blink Network
16806,CA,2.0,,,Blink Network
16807,TN,,,2.0,Blink Network
16808,AZ,,,1.0,Blink Network
16809,AZ,,,2.0,Blink Network
16810,WA,,,2.0,Blink Network
16811,OR,,,2.0,Blink Network
16812,CA,,,1.0,Blink Network
16813,CA,,,2.0,Blink Network
16814,OR,,,2.0,Blink Network
16815,TN,,,2.0,Blink Network
16816,FL,,,1.0,Blink Network
16817,OR,,,3.0,Blink Network
16818,TN,,,2.0,Blink Network
16819,OR,,,2.0,Blink Network
16820,TN,,,2.0,Blink Network
16821,OH,,,2.0,Blink Network
16822,TN,,,2.0,Blink Network
16823,OR,,,2.0,Blink Network
16824,TX,,,2.0,Blink Network
16825,TN,,,1.0,Blink Network
16826,AZ,,,2.0,Blink Network
16827,CA,,,3.0,Blink Network
16828,CA,,,3.0,Blink Network
16829,TN,,,3.0,Blink Network
16830,AZ,,,2.0,Blink Network
16831,TN,,,2.0,Blink Network
16832,AZ,,,4.0,Blink Network
16833,AZ,,,2.0,Blink Network
16834,CA,,,1.0,Blink Network
16835,NY,,,1.0,Blink Network
16836,TN,,,1.0,Blink Network
16837,TN,,,2.0,Blink Network
16838,TN,,,2.0,Blink Network
16839,GA,,,2.0,Blink Network
16840,AZ,,,4.0,Blink Network
16841,CA,,,2.0,Blink Network
16842,NJ,,,2.0,Blink Network
16843,WA,,,1.0,Blink Network
16844,CA,,,1.0,Blink Network
16845,CA,,,1.0,Blink Network
16846,AZ,,,3.0,Blink Network
16847,CA,2.0,,,Blink Network
16848,CA,,,4.0,Blink Network
16849,CA,,,3.0,Blink Network
16850,TX,,,1.0,Blink Network
16851,CA,,,1.0,Blink Network
16852,AZ,,,4.0,Blink Network
16853,FL,,,1.0,Blink Network
16854,CA,,,8.0,Blink Network
16855,TX,,,2.0,Blink Network
16856,CA,,,4.0,Blink Network
16857,TN,,,2.0,Blink Network
16858,PA,,,1.0,Blink Network
16859,WA,,,2.0,Blink Network
16860,TX,,,2.0,Blink Network
16861,OR,,,2.0,Blink Network
16862,AZ,,,2.0,Blink Network
16863,AZ,,,2.0,Blink Network
16864,PA,,,1.0,Blink Network
16865,TX,,,2.0,Blink Network
16866,CA,,,4.0,Blink Network
16867,DC,,,2.0,Blink Network
16868,GA,,,2.0,Blink Network
16869,GA,,,2.0,Blink Network
16870,NC,,,1.0,Blink Network
16871,NJ,2.0,,,Blink Network
16872,TN,,,4.0,Blink Network
16873,NJ,,,1.0,Blink Network
16874,OR,,,2.0,Blink Network
16875,TX,,,3.0,Blink Network
16876,OR,2.0,,2.0,Blink Network
16877,OR,2.0,,,Blink Network
16878,AZ,,,3.0,Blink Network
16879,PA,,,2.0,Blink Network
16880,AZ,,,2.0,Blink Network
16881,OR,,,4.0,Blink Network
16882,CA,2.0,,,Blink Network
16883,TN,,,2.0,Blink Network
16884,TX,,,5.0,Blink Network
16885,WA,,,3.0,Blink Network
16886,WA,,,1.0,Blink Network
16887,TN,,,2.0,Blink Network
16888,OR,,,1.0,Blink Network
16889,TN,2.0,,1.0,Blink Network
16890,TN,2.0,,1.0,Blink Network
16891,TN,2.0,,1.0,Blink Network
16892,TN,2.0,,1.0,Blink Network
16893,TN,2.0,,1.0,Blink Network
16894,TN,2.0,,1.0,Blink Network
16895,TN,2.0,,1.0,Blink Network
16896,TN,2.0,,1.0,Blink Network
16897,TN,2.0,,1.0,Blink Network
16898,TN,2.0,,1.0,Blink Network
16899,WA,,,2.0,Blink Network
16900,TN,2.0,,1.0,Blink Network
16901,TN,,,2.0,Blink Network
16902,TN,,,2.0,Blink Network
16903,TN,,,2.0,Blink Network
16904,TN,,,2.0,Blink Network
16905,TN,,,2.0,Blink Network
16906,TN,,,2.0,Blink Network
16907,TN,,,2.0,Blink Network
16908,TN,,,2.0,Blink Network
16909,TN,,,2.0,Blink Network
16910,TN,,,2.0,Blink Network
16911,WA,,,1.0,Blink Network
16912,AZ,,,2.0,Blink Network
16913,TX,,,10.0,Blink Network
16914,TN,,,2.0,Blink Network
16915,CA,,,3.0,Blink Network
16916,AZ,,,3.0,Blink Network
16917,TX,,,1.0,Blink Network
16918,CA,,,8.0,Blink Network
16919,TN,,,1.0,Blink Network
16920,CA,2.0,,10.0,Blink Network
16921,AZ,,,2.0,Blink Network
16922,FL,,,4.0,Blink Network
16923,FL,,,3.0,Blink Network
16924,TN,,,1.0,Blink Network
16925,IN,,,1.0,Blink Network
16926,HI,,,1.0,Blink Network
16927,MI,,,2.0,Blink Network
16928,CA,,,2.0,Blink Network
16929,OR,,,2.0,Blink Network
16930,AZ,,,1.0,Blink Network
16931,TN,,,2.0,Blink Network
16932,FL,,,1.0,Blink Network
16933,CA,,,2.0,Blink Network
16934,CA,,,1.0,Blink Network
16935,CA,,,2.0,Blink Network
16936,TX,,,3.0,Blink Network
16937,IL,,,2.0,Blink Network
16938,OR,,,4.0,Blink Network
16939,HI,,,1.0,Blink Network
16940,MD,,,2.0,Blink Network
16941,TN,,,4.0,Blink Network
16942,WA,,,2.0,Blink Network
16943,AZ,,,4.0,Blink Network
16944,NJ,,,1.0,Blink Network
16945,AZ,,,2.0,Blink Network
16946,CA,,,1.0,Blink Network
16947,CA,,,2.0,Blink Network
16948,CA,,,2.0,Blink Network
16949,CA,,,3.0,Blink Network
16950,WA,,,2.0,Blink Network
16951,IL,,,1.0,Blink Network
16952,WA,,,4.0,Blink Network
16953,TX,,,2.0,Blink Network
16954,CA,,,4.0,Blink Network
16955,WA,,,2.0,Blink Network
16956,NV,,,3.0,Blink Network
16957,TX,,,6.0,Blink Network
16958,GA,,,2.0,Blink Network
16959,WA,,,4.0,Blink Network
16960,GA,,,1.0,Blink Network
16961,TN,,,2.0,Blink Network
16962,OR,2.0,,,Blink Network
16963,OR,,,2.0,Blink Network
16964,TX,,,2.0,Blink Network
16965,AZ,,,5.0,Blink Network
16966,NC,,,1.0,Blink Network
16967,TN,,,2.0,Blink Network
16968,TN,,,2.0,Blink Network
16969,CA,,,2.0,Blink Network
16970,CA,,,3.0,Blink Network
16971,CA,,,3.0,Blink Network
16972,CA,,,2.0,Blink Network
16973,CA,,,3.0,Blink Network
16974,MD,,,2.0,Blink Network
16975,OR,,,1.0,Blink Network
16976,OR,,,2.0,Blink Network
16977,WV,,,1.0,Blink Network
16978,TN,,,2.0,Blink Network
16979,WA,,,4.0,Blink Network
16980,CA,,,1.0,Blink Network
16981,OR,,,4.0,Blink Network
16982,OR,,,1.0,Blink Network
16983,TN,,,1.0,Blink Network
16984,OR,,,2.0,Blink Network
16985,OR,,,4.0,Blink Network
16986,OR,,,2.0,Blink Network
16987,OR,,,1.0,Blink Network
16988,OR,,,2.0,Blink Network
16989,OR,,,4.0,Blink Network
16990,OR,,,4.0,Blink Network
16991,OR,,,2.0,Blink Network
16992,CA,,,3.0,Blink Network
16993,WA,,,3.0,Blink Network
16994,PA,,,2.0,Blink Network
16995,TX,,,2.0,Blink Network
16996,AZ,,,3.0,Blink Network
16997,TX,,,3.0,Blink Network
16998,TN,,,2.0,Blink Network
16999,AZ,2.0,,2.0,Blink Network
17000,CA,,,2.0,Blink Network
17001,WA,,,2.0,Blink Network
17002,TN,,,3.0,Blink Network
17003,TN,,,2.0,Blink Network
17004,CA,,,2.0,Blink Network
17005,CA,,,1.0,Blink Network
17006,AZ,,,3.0,Blink Network
17007,TN,,,5.0,Blink Network
